,Unnamed: 0,difficulty,word,len,vrlen,freq_brown,freq_reuter,weblio,bing_log,yahoo_log,google_log,freq_guten,pos
10566,10566,2,temple,12,0.3333333333333333,1,0,10.0,7.049218023,7.784617292999999,7.712649702,239,3
10567,10567,2,central,6,0.3333333333333333,0,0,10.0,7.0569048510000005,7.818885415,8.161368002,24,3
10568,10568,2,granddaughter,7,0.2857142857142857,10,3,10.0,7.06069784,7.9614210939999985,7.729974286,0,1
10569,10569,2,pie,13,0.3076923076923077,0,0,10.0,7.079181246,7.990782692000001,7.820201459,21,1
10570,10570,2,tenth,3,0.6666666666666666,0,0,10.0,7.08278537,7.776701183999998,7.655138435,90,3
10571,10571,2,century,5,0.2,0,0,10.0,7.161368002000001,8.741151599,8.733197265,39,1
10572,10572,2,grandma,7,0.2857142857142857,2,0,10.0,7.164352856,8.563481085,8.767897616,0,1
10573,10573,2,pillow,7,0.2857142857142857,0,0,10.0,7.225309282,8.774516966,8.595496222000001,20,3
10574,10574,2,term,6,0.3333333333333333,0,0,11.0,5.696356389,6.1430148,6.789580712,21,1
10575,10575,2,certainly,4,0.25,0,1,11.0,5.720159302999999,6.385606274,6.3010299960000005,353,7
10576,10576,2,grandpa,9,0.3333333333333333,0,0,11.0,5.728353782,6.475671188,6.595496222,0,5
10577,10577,2,pin,7,0.2857142857142857,0,0,11.0,5.73479983,6.23299611,6.31386722,24,1
10578,10578,2,terrible,3,0.3333333333333333,2,0,11.0,5.755112266,6.432969291,6.31386722,165,3
10579,10579,2,chain,8,0.375,0,0,11.0,5.758154622,6.1958996520000005,6.57863921,43,1
10580,10580,2,grandson,5,0.4,2,0,11.0,5.8149131810000005,6.36361198,6.447158031,5,1
10581,10581,2,pineapple,8,0.25,0,0,11.0,5.8162413,6.071882007,5.950364854,0,3
10582,10582,2,text,9,0.4444444444444444,0,0,11.0,5.825426117999999,6.269512944,6.201397124,11,3
10583,10583,2,champion,4,0.25,1,0,11.0,5.841984805,6.322219295,6.309630167000001,11,1
10584,10584,2,grape,8,0.375,0,0,11.0,5.8463371120000005,6.546542662999999,7.830588669,18,1
10585,10585,2,pizza,5,0.4,0,0,11.0,5.85672889,6.509202522000001,6.51851394,0,1
10586,10586,2,theater,5,0.4,0,0,11.0,5.85672889,6.28780173,6.352182517999999,0,1
10587,10587,2,chapter,7,0.42857142857142855,0,0,11.0,5.860338007,6.281033367,6.537819095,27,1
10588,10588,2,grapefruit,7,0.2857142857142857,0,0,11.0,5.86332286,6.539076099,7.206825876,0,1
10589,10589,2,plain,10,0.4,0,0,11.0,5.878521796,6.33243846,6.123851641,239,5
10590,10590,2,themselves,5,0.4,3,0,11.0,5.886490725,6.426511261,6.693726949,776,5
10591,10591,2,character,10,0.3,3,0,11.0,5.888179494,6.558708571,6.982271233,213,3
10592,10592,2,grateful,9,0.3333333333333333,0,0,11.0,5.911690159,6.298853076,6.294466226,59,3
10593,10593,2,planet,8,0.375,1,0,11.0,5.913283902000001,6.477121255,7.274157849,13,1
10594,10594,2,thief,6,0.3333333333333333,10,0,11.0,5.914343157,7.071882007,7.11058971,69,1
10595,10595,2,charge,5,0.4,0,0,11.0,5.916980047000001,6.551449998,6.509202522000001,207,1
10596,10596,2,greatly,6,0.3333333333333333,0,0,11.0,5.923761961,6.638489257000001,6.683947131,130,7
10597,10597,2,plastic,7,0.2857142857142857,0,0,11.0,5.926342447000001,6.826074802999999,7.318063335,0,3
10598,10598,2,thinking,7,0.2857142857142857,0,0,11.0,5.935003151,6.711807229,6.710117365,230,5
10599,10599,2,check,8,0.25,3,0,11.0,5.940516485,6.457881897,7.130333768,23,1
10600,10600,2,greatness,5,0.2,4,1,11.0,5.942504106,6.5289167,6.540329475,52,1
10601,10601,2,plate,9,0.3333333333333333,1,0,11.0,5.944482672,6.604226053,7.025305865,39,1
10602,10602,2,thirsty,5,0.4,0,0,11.0,5.9790929010000005,6.491361694,6.5415792439999985,23,1
10603,10603,2,cheek,7,0.14285714285714285,0,0,11.0,5.996073654,6.505149978,6.995196292,44,1
10604,10604,2,greeting,5,0.4,0,0,11.0,5.9965116720000005,6.542825427,6.806179974,10,5
10605,10605,2,platform,8,0.375,0,0,11.0,5.999565487999999,6.670245853,7.491361694,12,3
10606,10606,2,thirteenth,8,0.25,0,0,11.0,6.0,6.725911632000001,6.73479983,12,3
10607,10607,2,cheer,10,0.3,0,0,11.0,6.021189299,7.08278537,7.079181246,35,1
10608,10608,2,guard,5,0.4,0,0,11.0,6.025305865,6.45484486,6.788875116,95,1
10609,10609,2,player,5,0.4,0,0,11.0,6.029383778,8.075546961,8.301029996,5,1
10610,10610,2,thirtieth,6,0.3333333333333333,0,0,11.0,6.033423755,6.517195898,6.383815366,9,1
10611,10611,2,cherry,9,0.3333333333333333,0,0,11.0,6.033423755,7.093421685,7.071882007,7,1
10612,10612,2,guess,6,0.16666666666666666,0,0,11.0,6.045322979,7.053078443,7.029383778,114,1
10613,10613,2,pleasant,5,0.4,0,0,11.0,6.06069784,6.63447727,6.658011397,193,3
10614,10614,2,thought,8,0.375,0,0,11.0,6.0755469610000015,6.307496037999999,6.359835482,1339,5
10615,10615,2,chest,7,0.2857142857142857,12,0,11.0,6.086359831,6.603144372999999,6.618048097000001,42,3
10616,10616,2,gym,5,0.2,1,0,11.0,6.113943352000001,6.603144372999999,6.903632516,0,1
10617,10617,2,pleased,3,0.0,0,0,11.0,6.117271296,7.238046102999999,6.682145076,267,5
10618,10618,2,throat,7,0.42857142857142855,3,0,11.0,6.117271296,6.780317312,6.764176132,76,1
10619,10619,2,choice,6,0.3333333333333333,3,0,11.0,6.120573931,6.889301702999999,7.206825876,98,1
10620,10620,2,pleasure,6,0.5,0,0,11.0,6.123851641,6.826074802999999,7.181843588,411,1
10621,10621,2,thumb,8,0.5,4,0,11.0,6.127104798,7.3053513689999985,7.012837225,27,1
10622,10622,2,cigar,5,0.2,0,0,11.0,6.127104798,7.086359831,6.943494516,24,1
10623,10623,2,habit,5,0.4,0,0,11.0,6.149219112999999,6.901458321000002,6.898176482999999,62,1
10624,10624,2,plenty,5,0.4,1,0,11.0,6.149219112999999,6.683047038,7.678518379,72,3
10625,10625,2,tight,6,0.16666666666666666,2,0,11.0,6.1553360370000005,6.941014244,6.924795996,31,3
10626,10626,2,cigarette,5,0.2,0,0,11.0,6.161368002000001,6.804820679,7.31386722,11,1
10627,10627,2,hairbrush,9,0.4444444444444444,0,0,11.0,6.170261715,7.26245109,7.113943352000001,0,1
10628,10628,2,poem,9,0.3333333333333333,0,0,11.0,6.170261715,7.025305865,6.769377326,29,1
10629,10629,2,tiny,4,0.5,0,0,11.0,6.176091259,7.096910013,7.064457989,43,3
10630,10630,2,cinema,4,0.25,3,0,11.0,6.176091259,6.873901598,7.025305865,0,1
10631,10631,2,haircut,6,0.5,0,0,11.0,6.178976947000001,6.746634199,7.235528447,0,1
10632,10632,2,poet,7,0.42857142857142855,0,0,11.0,6.184691431,6.810904281,7.255272505,75,1
10633,10633,2,tip,4,0.5,1,0,11.0,6.190331698,6.965671971,7.187520721,20,1
10634,10634,2,citizen,3,0.3333333333333333,0,0,11.0,6.193124598,7.318063335,7.28780173,14,5
10635,10635,2,hall,7,0.42857142857142855,1,0,11.0,6.217483944,7.130333768,7.167317335,95,1
10636,10636,2,poison,4,0.25,1,0,11.0,6.23299611,7.033423755,8.178976947,39,1
10637,10637,2,tire,6,0.5,0,0,11.0,6.243038049,7.021189299,6.994317153,9,1
10638,10638,2,claim,4,0.5,0,0,11.0,6.257678575,7.161368002000001,7.440909082,49,1
10639,10639,2,ham,5,0.4,1,0,11.0,6.267171727999999,6.969881644,7.198657087000001,4,1
10640,10640,2,pole,3,0.3333333333333333,0,0,11.0,6.267171727999999,6.921166051,7.44870632,44,3
10641,10641,2,title,4,0.5,0,0,11.0,6.271841607000001,7.222716471,7.103803721,23,1
10642,10642,2,cleaning,5,0.4,0,0,11.0,6.271841607000001,7.11058971,7.117271296,1,5
10643,10643,2,hamburger,8,0.375,0,0,11.0,6.276461804,7.033423755,7.736396502000001,0,1
10644,10644,2,policy,9,0.3333333333333333,0,0,11.0,6.290034611,7.008600172,6.966141733,24,1
10645,10645,2,tobacco,6,0.3333333333333333,0,0,11.0,6.303196057,7.041392685,7.530199698,21,1
10646,10646,2,clearly,7,0.42857142857142855,0,0,11.0,6.365487985,7.146128036,7.1430148,32,7
10647,10647,2,hammer,7,0.2857142857142857,0,0,11.0,6.376576957,7.303196057,7.255272505,49,3
10648,10648,2,polish,6,0.3333333333333333,0,0,11.0,6.450249108,8.120573931000001,8.08278537,6,3
10649,10649,2,ton,6,0.3333333333333333,0,0,11.0,6.478566496,6.977723605,7.330413772999999,3,1
10650,10650,2,clerk,3,0.3333333333333333,0,8,11.0,6.480006942999999,7.31386722,7.536558443,14,1
10651,10651,2,handkerchief,5,0.2,1,0,11.0,6.4941545939999985,7.204119982999999,7.67669361,31,1
10652,10652,2,polite,12,0.3333333333333333,0,0,11.0,6.509202522000001,7.198657087000001,7.3053513689999985,26,3
10653,10653,2,tool,6,0.5,0,0,11.0,6.519827994,7.1553360370000005,7.770115295,7,1
10654,10654,2,clinic,4,0.5,0,0,11.0,6.521138084,7.049218023,7.456366032999999,0,1
10655,10655,2,handle,6,0.3333333333333333,0,0,11.0,6.530199698,7.380211242000001,7.348304862999999,57,1
10656,10656,2,pond,6,0.3333333333333333,1,0,11.0,6.5415792439999985,6.698100546,6.654176542,14,1
10657,10657,2,toothbrush,4,0.25,0,0,11.0,6.553883027,7.004321374,7.401400541,0,1
10658,10658,2,cloth,10,0.3,0,0,11.0,6.5717088320000006,7.041392685,7.361727836,50,1
10659,10659,2,handsome,5,0.2,0,0,11.0,6.580924976,7.334453751,7.7084209,130,3
10660,10660,2,port,8,0.375,0,0,11.0,6.598790507,7.235528447,7.167317335,54,1
10661,10661,2,toothpaste,4,0.25,0,1,11.0,6.602059991,7.025305865,7.3053513689999985,0,1
10662,10662,2,coal,10,0.4,0,0,11.0,6.6159500520000005,7.4116197060000015,7.561101384,19,1
10663,10663,2,hang,4,0.5,2,5,11.0,6.624282096,7.173186267999999,7.184691431,59,1
10664,10664,2,position,4,0.25,0,0,11.0,6.63748973,7.328379602999999,7.322219295,56,1
10665,10665,2,topic,8,0.5,2,0,11.0,6.668385917,7.399673721,7.214843847999999,10,1
10666,10666,2,coast,5,0.4,0,0,11.0,6.686636269,7.612783857,7.58546073,150,1
10667,10667,2,happily,5,0.4,0,0,11.0,6.720985744,7.51054501,7.523746467,40,7
10668,10668,2,positive,7,0.2857142857142857,0,0,11.0,6.730782276,7.426511261,7.409933122999999,33,3
10669,10669,2,total,8,0.5,1,2,11.0,6.745855195,7.198657087000001,7.1398790860000005,27,3
10670,10670,2,cocoa,5,0.4,3,7,11.0,6.765668555,6.890979597,6.900913068,8,1
10671,10671,2,harbor,5,0.6,0,0,11.0,6.767155866,7.346352974,8.10720997,9,1
10672,10672,2,possibility,6,0.3333333333333333,0,0,11.0,6.780317312,6.893206752999999,7.540329475,41,1
10673,10673,2,tour,11,0.3636363636363637,2,0,11.0,6.788875116,7.096910013,7.041392685,4,5
10674,10674,2,coin,4,0.5,2,0,11.0,6.808885867000001,7.257678575,7.352182517999999,29,1
10675,10675,2,hardly,4,0.5,0,0,11.0,6.811575006,7.519827994,7.559906625,303,7
10676,10676,2,possible,6,0.16666666666666666,0,0,11.0,6.815577748,7.240549248,7.161368002000001,301,3
10677,10677,2,tourist,8,0.375,3,2,11.0,6.82672252,7.503790682999999,7.944975907999999,1,1
10678,10678,2,collect,7,0.42857142857142855,0,0,11.0,6.827369273,7.127104798,7.120573931,22,1
10679,10679,2,harm,7,0.2857142857142857,0,0,11.0,6.862727528,7.609594409,7.584331224,90,1
10680,10680,2,pour,4,0.25,1,0,11.0,6.908485019,7.409933122999999,7.170261715,92,5
10681,10681,2,track,4,0.5,0,0,11.0,6.9138138520000005,7.28780173,7.252853031,27,1
10682,10682,2,collection,5,0.2,0,0,11.0,6.914343157,6.916980047000001,7.514547752999999,17,1
10683,10683,2,hate,10,0.4,0,0,11.0,6.924279286,7.0569048510000005,7.049218023,176,1
10684,10684,2,powder,4,0.5,0,0,11.0,6.92992956,7.012837225,7.0755469610000015,30,1
10685,10685,2,trade,6,0.3333333333333333,0,0,11.0,6.962369336,8.008600172000001,8.037426498,40,1
10686,10686,2,colorful,5,0.4,0,1,11.0,6.974971994,7.584331224,7.46686762,0,3
10687,10687,2,headache,8,0.375,0,0,11.0,7.008600172,6.808210973,6.848189117,8,1
10688,10688,2,powerful,8,0.5,0,0,11.0,7.012837225,7.471291711,8.064457989,66,3
10689,10689,2,traffic,8,0.375,3,0,11.0,7.012837225,7.53529412,7.204119982999999,4,1
10690,10690,2,comfort,7,0.2857142857142857,1,2,11.0,7.017033339,7.346352974,7.235528447,255,1
10691,10691,2,health,7,0.2857142857142857,1,0,11.0,7.021189299,7.8524799939999985,7.5774918000000016,155,1
10692,10692,2,practical,6,0.3333333333333333,0,0,11.0,7.025305865,7.8488047010000015,7.8662873389999985,43,3
10693,10693,2,training,9,0.3333333333333333,1,0,11.0,7.025305865,7.5774918000000016,7.559906625,1,1
10694,10694,2,comfortable,8,0.375,1,0,11.0,7.033423755,7.559906625,7.557507202,108,3
10695,10695,2,heat,11,0.3636363636363637,2,0,11.0,7.049218023,7.922206277000001,7.880813592000001,106,1
10696,10696,2,praise,4,0.5,1,0,11.0,7.053078443,7.625312451,7.503790682999999,332,1
10697,10697,2,trick,6,0.5,0,0,11.0,7.06069784,6.471291711,6.401400541,42,1
10698,10698,2,comic,5,0.2,1,0,11.0,7.068185862000001,8.08278537,8.08278537,19,3
10699,10699,2,heaven,5,0.4,0,0,11.0,7.071882007,6.130333768,5.939519252999999,732,1
10700,10700,2,pray,6,0.5,2,0,11.0,7.079181246,7.8401060939999985,8.376576957000001,442,3
10701,10701,2,truck,4,0.25,0,0,12.0,5.285557309,5.757396029,5.492760389,8,1
10702,10702,2,common,5,0.2,1,0,12.0,5.5118833610000015,5.9694159120000005,5.972202837999999,294,3
10703,10703,2,height,6,0.3333333333333333,0,0,12.0,5.701567985,6.064457989,5.932980822,132,5
10704,10704,2,precious,6,0.3333333333333333,0,0,12.0,5.77815125,6.240549248,6.049218023,147,3
10705,10705,2,trumpet,8,0.5,1,1,12.0,5.800029359,6.334453751,6.671172843,88,1
10706,10706,2,companion,7,0.2857142857142857,0,0,12.0,5.865103975,6.404833717000001,6.426511261,139,1
10707,10707,2,helicopter,9,0.4444444444444444,0,0,12.0,5.918554531,6.53529412,6.4899584789999984,0,1
10708,10708,2,prefer,10,0.4,0,0,12.0,5.92890769,7.176091259,7.301029996,28,5
10709,10709,2,trust,6,0.3333333333333333,0,0,12.0,5.952792443,6.348304862999999,6.318063335,232,1
10710,10710,2,compare,5,0.2,2,0,12.0,5.9768083370000005,6.309630167000001,6.3783979010000005,32,1
10711,10711,2,hell,7,0.42857142857142855,0,0,12.0,6.012837225,7.320146286,6.401400541,111,1
10712,10712,2,prepare,4,0.25,3,0,12.0,6.0569048510000005,6.767897616,6.713490543,93,5
10713,10713,2,truth,7,0.42857142857142855,0,2,12.0,6.068185862000001,6.389166084,6.751279104,506,1
10714,10714,2,complain,5,0.2,2,0,12.0,6.328379602999999,7.257678575,7.173186267999999,34,3
10715,10715,2,helpful,8,0.375,0,0,12.0,6.4183012910000015,7.225309282,7.252853031,1,3
10716,10716,2,president,7,0.2857142857142857,1,0,12.0,6.447158031,7.413299764,7.267171727999999,2,1
10717,10717,2,tube,9,0.3333333333333333,1,0,12.0,6.7759743310000005,7.0755469610000015,6.9790929010000005,11,5
10718,10718,2,complete,4,0.5,0,0,12.0,7.220108088,7.950851459,7.951337519,114,3
10719,10719,2,hero,8,0.375,3,0,13.0,5.303196057,5.561101384,5.691081492,43,1
10720,10720,2,press,4,0.5,0,0,13.0,5.609594409,5.868056362000001,5.73479983,54,1
10721,10721,2,tulip,5,0.2,0,0,13.0,5.718501689,6.252853031,6.089905111,27,1
10722,10722,2,completely,5,0.4,0,0,13.0,5.746634199,6.214843847999999,6.426511261,100,7
10723,10723,2,herself,10,0.3,0,0,13.0,5.825426117999999,6.1553360370000005,6.093421685,968,5
10724,10724,2,prevent,7,0.2857142857142857,4,0,13.0,5.838849091,6.049218023,5.931966115,91,5
10725,10725,2,tummy,7,0.2857142857142857,0,0,13.0,5.8463371120000005,6.498310554,6.342422681,0,3
10726,10726,2,computer,5,0.2,0,0,14.0,5.565847819,6.008600172,5.755112266,3,1
10727,10727,2,hey,8,0.375,4,0,14.0,5.5797835970000005,5.667452953,5.669316881,30,1
10728,10728,2,pride,3,0.3333333333333333,1,0,17.0,6.725094521,7.501059262,7.532754379,168,5
10729,10729,2,turkey,5,0.4,1,0,11.0,7.079181246,8.017033339,8.631443769,8,1
10730,10730,2,concert,6,0.3333333333333333,0,0,12.0,6.164352856,7.133538907999999,7.225309282,24,1
10731,10731,2,hide,7,0.2857142857142857,0,0,1.0,7.025305865,8.008600172000001,8.515873844,138,1
10732,10732,2,priest,4,0.5,4,0,16.0,6.36361198,7.136720567,7.84135947,701,1
10733,10733,2,twelfth,6,0.3333333333333333,0,0,7.0,6.969881644,7.839478047,7.655138435,26,3
10734,10734,2,condition,7,0.14285714285714285,0,0,6.30444593,5.910624405,6.542825427,6.874481818,51,1
10735,10735,2,highly,9,0.4444444444444444,1,0,6.30444593,5.919078092,6.863917377000001,7.509202522000001,97,7
10736,10736,2,prince,6,0.16666666666666666,1,0,6.30444593,6.133538907999999,7.212187603999999,7.247973266,137,3
10737,10737,2,twentieth,6,0.3333333333333333,0,0,6.30444593,6.1398790860000005,6.939519252999999,7.336459734,44,1
10738,10738,2,contain,9,0.3333333333333333,1,0,1.0,6.068185862000001,7.0569048510000005,7.11058971,35,1
10739,10739,2,hiking,7,0.42857142857142855,0,0,2.0,6.113943352000001,7.136720567,8.201397124,0,5
10740,10740,2,princess,6,0.3333333333333333,0,0,2.0,6.522444234,7.428134794,7.574031268,7,3
10741,10741,2,twice,8,0.25,0,0,3.0,6.962369336,8.255272505,8.204119983,110,7
10742,10742,2,content,5,0.4,0,0,4.0,7.037426497999999,8.113943352,7.797959644,89,1
10743,10743,2,himself,7,0.2857142857142857,2,2,4.0,7.041392685,8.698100546000001,8.716837723,1697,5
10744,10744,2,print,7,0.2857142857142857,17,0,6.0,6.437750563,7.51851394,7.491361694,21,5
10745,10745,2,twin,5,0.2,0,0,7.0,6.487138375,7.730782276,7.716003344,12,3
10746,10746,2,continue,4,0.25,0,0,9.0,6.247973266,7.004321374,7.0755469610000015,81,1
10747,10747,2,hire,8,0.5,0,0,9.0,6.460897843,7.4313637639999985,7.716003344,26,5
10748,10748,2,prison,4,0.5,0,0,9.0,6.574031268,7.799340549,7.781755375,131,1
10749,10749,2,control,6,0.3333333333333333,0,0,9.0,6.91750551,8.716003343999999,8.675778342000001,12,1
10750,10750,2,holy,7,0.2857142857142857,5,1,9.0,7.071882007,8.068185862,8.850646235,524,3
10751,10751,2,prisoner,4,0.25,1,0,9.0,7.0755469610000015,8.017033339,8.617000341,43,1
10752,10752,2,unable,8,0.375,1,0,9.0,7.079181246,7.8318697739999985,7.8162413,37,3
10753,10753,2,conversation,6,0.5,0,2,9.0,7.120573931,8.392696953,8.607455023,186,1
10754,10754,2,homeroom,12,0.4166666666666667,0,0,9.0,7.120573931,8.645422268999999,8.503790683,0,1
10755,10755,2,private,8,0.5,0,0,9.0,7.120573931,8.255272505,8.699837726,84,3
10756,10756,2,understanding,7,0.42857142857142855,1,0,10.0,6.1958996520000005,7.252853031,8.017033339,239,3
10757,10757,2,cooking,13,0.3076923076923077,1,0,10.0,6.243038049,6.907948522000001,7.944975907999999,7,1
10758,10758,2,hook,7,0.42857142857142855,0,0,10.0,6.281033367,7.350248017999999,7.36361198,33,1
10759,10759,2,prize,4,0.5,0,0,10.0,6.324282455,7.79518459,7.8344207039999985,65,1
10760,10760,2,underwear,5,0.4,0,0,10.0,6.352182517999999,7.170261715,8.158362492,0,3
10761,10761,2,copy,9,0.4444444444444444,0,0,10.0,6.361727836,8.240549247999999,8.240549247999999,37,1
10762,10762,2,host,4,0.25,3,0,10.0,6.404833717000001,7.682145076,7.790988475,263,1
10763,10763,2,probably,4,0.25,0,0,10.0,6.445604202999999,7.392696953,8.378397901,145,7
10764,10764,2,unhappy,8,0.25,2,1,10.0,6.445604202999999,7.252853031,7.878521796,67,3
10765,10765,2,corn,7,0.2857142857142857,0,0,10.0,6.501059262,7.891537457999999,7.92788341,143,1
10766,10766,2,however,4,0.25,0,0,10.0,6.531478917,7.1430148,7.547774705,584,7
10767,10767,2,problem,7,0.42857142857142855,7,2,10.0,6.5550944489999985,7.51851394,8.432969291000001,14,1
10768,10768,2,uniform,7,0.2857142857142857,7,0,10.0,6.567026366,7.068185862000001,7.787460475,64,3
10769,10769,2,correct,7,0.42857142857142855,1,0,10.0,6.5797835970000005,8.440909082000001,8.424881637,27,3
10770,10770,2,human,7,0.2857142857142857,2,0,10.0,6.59439255,7.564666064,8.152288344,233,3
10771,10771,2,process,5,0.4,5,0,10.0,6.600972896,7.320146286,8.336459734,22,1
10772,10772,2,university,7,0.2857142857142857,2,1,10.0,6.688419822,8.021189299,7.396199347,2,1
10773,10773,2,cost,10,0.4,0,0,10.0,6.693726949,8.509202522,8.50242712,39,1
10774,10774,2,hunt,4,0.25,0,9,10.0,6.765668555,8.037426498,8.068185862,49,1
10775,10775,2,produce,4,0.25,0,0,10.0,6.843855423,7.561101384,8.409933123,52,5
10776,10776,2,unless,7,0.42857142857142855,0,2,10.0,6.878521796,8.44870632,8.42975228,106,1
10777,10777,2,cotton,6,0.3333333333333333,1,0,10.0,6.918030337,7.6394864889999985,8.240549247999999,25,1
10778,10778,2,product,6,0.3333333333333333,0,0,10.0,6.949390007000001,8.173186268,8.376576957000001,4,1
10779,10779,2,upper,7,0.2857142857142857,0,0,10.0,6.967079734,7.693726949,8.672097857999999,84,3
10780,10780,2,couple,5,0.4,0,0,10.0,6.996949248,7.835056102,7.85672889,69,1
10781,10781,2,illness,6,0.5,1,0,10.0,7.004321374,7.896526217000001,8.721810615,33,3
10782,10782,2,professional,7,0.2857142857142857,1,0,10.0,7.004321374,8.11058971,8.123851641,17,3
10783,10783,2,upstairs,12,0.4166666666666667,2,0,10.0,7.008600172,7.654176542,8.004321374,22,1
10784,10784,2,courage,8,0.375,0,0,10.0,7.017033339,8.004321374,8.62324929,80,1
10785,10785,2,image,7,0.5714285714285714,0,0,10.0,7.029383778,7.762678564,8.113943352,155,1
10786,10786,2,professor,5,0.6,0,0,10.0,7.033423755,7.773054693,8.139879086,13,1
10787,10787,2,used,9,0.3333333333333333,0,0,10.0,7.049218023,7.952792443,7.73239376,309,5
10788,10788,2,course,4,0.5,5,0,10.0,7.053078443,8.625312451000001,8.629409599,419,1
10789,10789,2,imagination,6,0.5,15,0,10.0,7.053078443,8.053078442999999,8.823474229,62,1
10790,10790,2,profit,11,0.5454545454545454,0,0,10.0,7.06069784,7.849419414,8.414973348,62,1
10791,10791,2,court,6,0.3333333333333333,0,2,10.0,7.064457989,8.326335861,8.33243846,206,1
10792,10792,2,imagine,5,0.4,0,0,10.0,7.068185862000001,7.906873535,7.860338007,123,3
10793,10793,2,program,7,0.5714285714285714,1,0,10.0,7.071882007,7.887054377999999,8.59439255,1,1
10794,10794,2,valley,7,0.2857142857142857,2,3,10.0,7.079181246,7.790988475,8.252853031,192,1
10795,10795,2,cousin,6,0.3333333333333333,0,0,10.0,7.08278537,8.478566496000001,7.995635195,81,1
10796,10796,2,immediate,6,0.5,0,0,10.0,7.08278537,8.322219295,8.31386722,62,3
10797,10797,2,progress,9,0.5555555555555556,1,0,10.0,7.086359831,8.049218023,8.045322979,35,1
10798,10798,2,valuable,8,0.25,0,0,10.0,7.100370545,8.450249108,8.301029996,44,3
10799,10799,2,cowboy,8,0.5,2,0,10.0,7.11058971,8.170261715,8.164352856,0,1
10800,10800,2,immediately,6,0.3333333333333333,0,0,11.0,5.648360011,6.130333768,6.227886705,326,7
10801,10801,2,proof,11,0.4545454545454545,1,3,11.0,5.82672252,6.424881637,7.100370545,95,3
10802,10802,2,value,5,0.4,1,0,11.0,5.981818607,6.727541257,6.8609366210000005,95,1
10803,10803,2,crash,5,0.6,0,0,11.0,5.986771734,6.463892989,6.884795364,32,1
10804,10804,2,importance,5,0.2,1,0,11.0,5.992553517999999,7.403120521,7.413299764,68,1
10805,10805,2,proper,10,0.4,1,0,11.0,5.995635195,6.750508395,6.737192642999999,170,3
10806,10806,2,view,6,0.3333333333333333,4,0,11.0,5.999565487999999,6.551449998,6.984977126,171,1
10807,10807,2,crazy,4,0.5,0,0,11.0,6.004321374,6.580924976,7.772321707000001,28,1
10808,10808,2,impossible,5,0.2,1,0,11.0,6.017033339,7.206825876,8.541579244,164,3
10809,10809,2,propose,10,0.4,1,0,11.0,6.029383778,6.968949681000002,6.926342447000001,21,3
10810,10810,2,violent,7,0.42857142857142855,0,0,11.0,6.033423755,6.629409599,6.909556029,91,3
10811,10811,2,cream,7,0.42857142857142855,2,0,11.0,6.037426497999999,8.008600172000001,7.69019608,12,1
10812,10812,2,impression,5,0.4,0,0,11.0,6.041392685,7.037426497999999,7.513217599999999,69,1
10813,10813,2,protect,10,0.4,1,0,11.0,6.045322979,6.763427994,7.0755469610000015,8,5
10814,10814,2,violet,7,0.2857142857142857,0,0,11.0,6.0755469610000015,7.214843847999999,7.574031268,17,1
10815,10815,2,create,6,0.5,0,0,11.0,6.079181246,6.592176757000001,7.303196057,32,1
10816,10816,2,improve,6,0.5,0,0,11.0,6.093421685,7.0,7.06069784,21,5
10817,10817,2,protection,7,0.42857142857142855,0,0,11.0,6.096910013,6.664641976,6.952792443,19,1
10818,10818,2,vocabulary,10,0.4,0,0,11.0,6.10720997,7.98721923,7.955206538,1,3
10819,10819,2,creation,10,0.4,1,0,11.0,6.11058971,6.897077003,7.989004616,42,1
10820,10820,2,inch,8,0.5,0,0,11.0,6.113943352000001,6.870988814,7.127104798,45,1
10821,10821,2,prove,4,0.25,0,0,11.0,6.120573931,7.120573931,7.225309282,95,5
10822,10822,2,volleyball,5,0.4,0,0,11.0,6.123851641,6.773786445,7.600972896,0,1
10823,10823,2,crew,10,0.3,0,0,11.0,6.123851641,6.863917377000001,7.552668216,162,1
10824,10824,2,include,4,0.25,3,0,11.0,6.127104798,7.408239965,7.322219295,10,5
10825,10825,2,provide,7,0.42857142857142855,0,0,11.0,6.130333768,6.8208579889999985,7.0569048510000005,25,3
10826,10826,2,vote,7,0.42857142857142855,0,1,11.0,6.130333768,6.868056362000001,7.017033339,27,1
10827,10827,2,cross,4,0.5,0,4,11.0,6.130333768,6.966610987,6.929418926,187,1
10828,10828,2,industry,5,0.2,0,0,11.0,6.133538907999999,6.752816431,6.783903579,22,1
10829,10829,2,public,8,0.25,0,6,11.0,6.1430148,7.212187603999999,7.320146286,135,1
10830,10830,2,crowd,6,0.3333333333333333,3,0,11.0,6.1430148,7.531478917,7.556302501,113,5
10831,10831,2,inform,5,0.2,2,0,11.0,6.146128036,7.11058971,7.338456494,20,1
10832,10832,2,publish,6,0.3333333333333333,0,0,11.0,6.149219112999999,6.914343157,7.164352856,21,3
10833,10833,2,waiter,7,0.2857142857142857,0,0,11.0,6.149219112999999,6.680335512999999,6.7450747920000005,20,1
10834,10834,2,crowded,6,0.5,0,0,11.0,6.152288344,6.911157609,6.888179494,38,5
10835,10835,2,information,7,0.2857142857142857,1,0,11.0,6.152288344,6.557507202,6.880241776,70,1
10836,10836,2,punish,11,0.4545454545454545,0,1,11.0,6.1553360370000005,7.071882007,7.943494516,45,1
