level,word,site_num_log_bing,site_num_log_yahoo,learning_level,site_num_log_google
6,everlasting,6.992111488,7.67669361,8,7.567026366
7,tranquil,6.992995098,7.796574333,8,7.713490543
9,secular,6.996073654,8.274157849,8,8.278753601
7,shabby,7,8.352182518,8,7.539076099
8,prehistoric,7.004321374,7.945468585,8,7.959041392
8,volcanic,7.004321374,7.755874856,8,8.240549248
7,concise,7.008600172,8.330413773,8,8.324282455
8,philosophical,7.012837225,7.895974732,8,8.567026366
9,radioactive,7.012837225,7.716003344,8,8.305351369
7,silky,7.012837225,7.537819095,8,7.50242712
7,playful,7.012837225,8.193124598,8,7.897627091
7,detergent,7.021189299,7.747411808,8,8.029383778
8,downhill,7.025305865,7.797267541,8,7.741151599
8,marginal,7.025305865,8.660865478,8,8.64246452
8,filthy,7.025305865,8.089905111,8,7.5289167
9,premature,7.025305865,7.996073654,8,8.456366033
7,unhealthy,7.025305865,7.680335513,8,7.994756945
8,mystical,7.029383778,7.806179974,8,7.685741739
7,abusive,7.029383778,8.117271296,8,8.120573931
8,unreal,7.033423755,7.784617293,8,7.625312451
6,triangular,7.033423755,8.338456494,8,8.33243846
8,movable,7.037426498,7.619093331,8,7.860936621
6,ornamental,7.037426498,7.851258349,8,7.857332496
9,nutrient,7.037426498,7.743509765,8,8.485721426
7,persuasive,7.037426498,8.136720567,8,8.127104798
7,tidal,7.037426498,7.646403726,8,8.193124598
7,plump,7.037426498,7.376576957,8,7.36361198
8,unsafe,7.041392685,8.225309282,8,8.227886705
8,preventive,7.045322979,7.808885867,8,8.482873584
9,intuitive,7.045322979,7.962842681,8,8.496929648
8,nightly,7.049218023,7.691081492,8,7.933487288
8,clerical,7.049218023,8.025305865,8,8.049218023
6,topical,7.049218023,7.756636108,8,8.328379603
8,affirmative,7.053078443,8.442479769,8,8.411619706
8,festive,7.053078443,7.837588438,8,7.852479994
8,humanitarian,7.053078443,8.340444115,8,8.344392274
9,marital,7.053078443,7.877946952,8,8.475671188
8,unfinished,7.056904851,8.017033339,8,8.045322979
8,credible,7.056904851,8.357934847,8,8.418301291
6,smoky,7.056904851,7.609594409,8,7.611723308
9,geological,7.056904851,8.57863921,8,8.835056102
7,patriotic,7.056904851,7.924279286,8,8.11058971
7,inactive,7.056904851,7.88536122,8,8.561101384
8,disciplinary,7.06069784,7.752816431,8,8.478566496
8,disposable,7.06069784,8.053078443,8,8.206825876
9,adjacent,7.06069784,8.930439595,8,8.956648579
10,endangered,7.06069784,7.802089258,8,8.276461804
7,selective,7.06069784,8.068185862,8,8.853698212
8,adverse,7.064457989,8.06069784,8,8.825426118
8,pastoral,7.064457989,7.808885867,8,7.981365509
8,incomplete,7.064457989,8.761175813,8,8.786751422
9,maternal,7.064457989,7.850646235,8,8.580924976
7,supportive,7.064457989,8.527629901,8,8.526339277
7,curly,7.064457989,8.320146286,8,7.722633923
8,cosmopolitan,7.068185862,7.910090546,8,7.891537458
9,sensory,7.068185862,7.974050903,8,8.549003262
9,obsolete,7.068185862,7.709269961,8,8.198657087
9,temporal,7.068185862,8.833784375,8,8.838849091
8,cubic,7.071882007,8.056904851,8,8.532754379
5,timeless,7.071882007,8.318063335,8,7.880813592
9,hazardous,7.071882007,7.923244019,8,8.428134794
7,edible,7.071882007,8.086359831,8,8.049218023
7,barefoot,7.071882007,8.056904851,8,7.614897216
8,spacious,7.075546961,7.999565488,8,7.98721923
9,robust,7.075546961,8.209515015,8,8.860936621
9,northeastern,7.075546961,8.532754379,8,8.595496222
8,electoral,7.079181246,8.152288344,8,8.346352974
8,meaningful,7.079181246,8.911157609,8,8.914343157
8,stationary,7.079181246,8.589949601,8,8.57863921
8,homosexual,7.079181246,7.772321707,8,7.730782276
8,prestigious,7.079181246,8.269512944,8,8.255272505
9,southwestern,7.079181246,7.875061263,8,8.36361198
9,bizarre,7.079181246,8.322219295,8,8.08278537
9,cosmic,7.079181246,8.086359831,8,8.255272505
9,differential,7.079181246,9.093421685,8,9.120573931
9,duplicate,7.08278537,8.630427875,8,8.615950052
9,northwestern,7.08278537,7.831229694,8,8.477121255
9,southeastern,7.08278537,7.755112266,8,8.397940009
7,directive,7.08278537,8.536558443,8,8.5289167
9,inappropriate,7.086359831,8.831229694,8,8.853698212
7,developmental,7.086359831,8.021189299,8,8.983175072
9,synthetic,7.089905111,8.797959644,8,8.804139432
7,subsidiary,7.089905111,7.964730921,8,8.33243846
8,aboriginal,7.093421685,7.770115295,8,8.167317335
9,spiral,7.093421685,8.404833717,8,8.303196057
10,cognitive,7.093421685,8.88592634,8,8.908485019
7,hourly,7.093421685,8.403120521,8,8.36361198
8,moody,7.096910013,8.068185862,8,8.056904851
8,charitable,7.096910013,7.840106094,8,8.31386722
10,indigenous,7.096910013,8.045322979,8,8.706717782
10,deceased,7.096910013,8.220108088,8,8.214843848
8,metric,7.100370545,8.651278014,8,8.633468456
10,cellular,7.100370545,8.957128198,8,8.964730921
7,unofficial,7.100370545,8.1430148,8,8.008600172
8,scenic,7.103803721,8.283301229,8,8.041392685
8,underwater,7.103803721,8.305351369,8,8.193124598
4,telling,7.103803721,8.505149978,8,8.658011397
10,stark,7.103803721,8.445604203,8,8.572871602
8,composite,7.10720997,8.805500858,8,8.79518459
9,surgical,7.10720997,8.290034611,8,8.700703717
9,martial,7.113943352,8.045322979,8,8.056904851
10,molecular,7.113943352,8.340444115,8,9.029383778
8,ongoing,7.117271296,8.45331834,8,8.90579588
9,behavioral,7.117271296,8.133538908,8,8.78604121
9,generic,7.117271296,8.505149978,8,9.235528447
9,thermal,7.117271296,8.459392488,8,8.888740961
8,decorative,7.120573931,8.06069784,8,8.045322979
10,minimal,7.120573931,8.868644438,8,8.880241776
10,regulatory,7.123851641,8.281033367,8,8.924279286
8,nationwide,7.127104798,8.225309282,8,8.434568904
9,optical,7.127104798,8.530199698,8,8.87909588
7,coastal,7.127104798,8.588831726,8,8.798650645
9,handmade,7.130333768,8.984527313,8,7.980003372
9,sage,7.133538908,8.57634135,8,8.644438589
6,preschool,7.136720567,8.442479769,8,8.456366033
8,adjustable,7.146128036,8.632457292,8,8.274157849
9,acoustic,7.146128036,8.571708832,8,8.929418926
5,sporting,7.149219113,8.334453751,8,8.340444115
7,erotic,7.149219113,8.611723308,8,7.822821645
8,lyric,7.152288344,7.828659897,8,7.85672889
9,lesbian,7.176091259,8.547774705,8,8.303196057
9,addicted,7.178976947,8.198657087,8,7.854306042
8,laptop,7.184691431,8.939019776,8,8.544068044
10,dual,7.184691431,8.951823035,8,9.127104798
9,automotive,7.193124598,9.382017043,8,9.049218023
6,fucking,7.201397124,9.089905111,8,8.045322979
9,fabulous,7.201397124,8.747411808,8,8.079181246
8,interactive,7.235528447,8.822821645,8,9.021189299
6,businesslike,5.63447727,7.238046103,9,7.201397124
6,undoubted,5.654176542,6.515873844,9,7.164352856
8,nationalistic,5.840733235,6.556302501,9,7.28780173
6,impolite,5.868056362,6.536558443,9,6.674861141
6,noiseless,5.874481818,6.763427994,9,6.846337112
6,penniless,5.877371346,6.613841822,9,6.622214023
7,aimless,5.895974732,6.63447727,9,6.900913068
8,disinterested,5.962842681,7.63748973,9,7.678518379
9,repressive,5.963315511,8.06069784,9,8.075546961
9,inborn,5.971739591,7.334453751,9,7.326335861
8,resentful,5.976349979,6.935003151,9,6.922725458
7,faultless,5.981818607,6.847572659,9,6.949877704
9,inconceivable,5.993876915,7.408239965,9,7.408239965
9,painstaking,6.012837225,6.861534411,9,7.324282455
7,tearful,6.017033339,7.1430148,9,7.021189299
9,materialistic,6.037426498,7.328379603,9,7.309630167
9,laborious,6.037426498,6.952792443,9,7.792391689
9,inescapable,6.064457989,7.547774705,9,7.549003262
8,superstitious,6.068185862,6.881954971,9,7.26245109
8,inflexible,6.075546961,6.977723605,9,7.725094521
9,inconclusive,6.075546961,8.204119983,9,8.158362492
7,descendent,6.086359831,7.214843848,9,7.190331698
8,unending,6.093421685,6.991226076,9,7.155336037
9,sickly,6.093421685,6.902546779,9,7.155336037
9,illogical,6.103803721,6.91750551,9,7.487138375
9,justifiable,6.11058971,7.26245109,9,7.875639937
9,unwelcome,6.130333768,6.977723605,9,7.480006943
8,fanciful,6.164352856,7.227886705,9,7.318063335
10,interdependent,6.164352856,6.996073654,9,8.075546961
9,unprepared,6.184691431,7.041392685,9,7.506505032
9,infrequent,6.187520721,8.350248018,9,8.354108439
8,unfriendly,6.220108088,7.029383778,9,7.354108439
9,meager,6.23299611,6.883093359,9,7.53529412
11,somber,6.247973266,7.004321374,9,7.075546961
10,bureaucratic,6.255272505,7.1430148,9,8.093421685
9,precarious,6.267171728,7.093421685,9,7.812913357
8,scant,6.271841607,7.049218023,9,7.86569606
10,attributable,6.276461804,7.485721426,9,8.595496222
8,appreciative,6.281033367,7.230448921,9,7.698100546
8,perilous,6.315970345,7.338456494,9,7.352182518
8,treacherous,6.322219295,7.100370545,9,7.283301229
8,subconscious,6.324282455,7.547774705,9,7.564666064
8,ideological,6.324282455,7.399673721,9,8.346352974
7,drowsy,6.328379603,6.951823035,9,7.190331698
7,scandalous,6.350248018,7.307496038,9,7.404833717
8,uncontrollable,6.365487985,7.715167358,9,7.737192643
9,silvery,6.369215857,7.29666519,9,7.184691431
9,authoritarian,6.372912003,8.008600172,9,8.049218023
8,imaginable,6.390935107,7.587710965,9,7.636487896
8,impulsive,6.394451681,7.155336037,9,7.854306042
8,hysterical,6.399673721,7.315970345,9,7.346352974
9,instantaneous,6.399673721,7.361727836,9,8.572871602
8,indulgent,6.401400541,7.419955748,9,7.404833717
9,erroneous,6.408239965,8.26245109,9,8.222716471
8,triumphant,6.411619706,7.303196057,9,7.488550717
8,meaningless,6.418301291,7.404833717,9,8.068185862
8,reminiscent,6.426511261,7.773786445,9,8.235528447
9,insensitive,6.44870632,7.344392274,9,8.663700925
11,poignant,6.460897843,7.431363764,9,7.716003344
9,populous,6.477121255,7.396199347,9,7.730782276
10,incompetent,6.477121255,7.790988475,9,7.785329835
9,dubious,6.488550717,7.320146286,9,7.932980822
9,speechless,6.494154594,7.701567985,9,7.330413773
8,sociable,6.505149978,7.320146286,9,7.303196057
6,soapy,6.506505032,7.579783597,9,7.120573931
9,suggestive,6.506505032,7.525044807,9,8.610660163
8,categorical,6.509202522,7.181843588,9,8.28780173
9,speculative,6.511883361,8.214843848,9,8.240549248
9,overt,6.511883361,7.235528447,9,8.243038049
9,militant,6.514547753,7.514547753,9,7.824125834
9,turbulent,6.514547753,7.457881897,9,8.383815366
10,untouched,6.519827994,7.492760389,9,7.755874856
8,joyous,6.523746467,7.436162647,9,7.374748346
8,sensuous,6.531478917,7.494154594,9,7.178976947
6,fireproof,6.564666064,6.838849091,9,6.797959644
9,cynical,6.572871602,7.315970345,9,7.655138435
11,stately,6.574031268,7.799340549,9,7.781755375
9,deceptive,6.5774918,7.29666519,9,7.865103975
10,receptive,6.5774918,7.294466226,9,8.176091259
10,substantive,6.589949601,7.51054501,9,8.544068044
10,pervasive,6.595496222,7.354108439,9,8.396199347
9,workable,6.607455023,7.201397124,9,8.017033339
9,feudal,6.608526034,7.264817823,9,7.541579244
9,devoid,6.609594409,7.348304863,9,8.267171728
10,wary,6.619093331,7.487138375,9,7.849419414
7,steadfast,6.622214023,7.367355921,9,7.404833717
9,mediocre,6.629409599,7.596597096,9,7.682145076
9,assertive,6.638489257,7.149219113,9,7.664641976
8,unrelated,6.657055853,7.727541257,9,8.582063363
9,compulsive,6.661812686,7.436162647,9,7.82672252
8,inaccessible,6.669316881,7.372912003,9,8.340444115
7,unpredictable,6.679427897,8.303196057,9,8.290034611
9,uninterrupted,6.695481676,8.900913068,9,8.037426498
10,malignant,6.696356389,7.477121255,9,8.426511261
8,exhaustive,6.704150517,7.586587305,9,8.403120521
9,watery,6.713490543,7.482873584,9,7.553883027
9,incidental,6.727541257,8.271841607,9,8.292256071
8,obscene,6.733197265,7.854913022,9,7.812913357
8,sarcastic,6.743509765,7.790988475,9,7.419955748
9,unidentified,6.745855195,7.660865478,9,8.285557309
8,archaic,6.748962861,7.776701184,9,7.761927838
10,imminent,6.749736316,7.614897216,9,8.071882007
9,perverse,6.756636108,7.614897216,9,7.675778342
9,noteworthy,6.761175813,7.602059991,9,8.895422546
7,tasteful,6.765668555,7.64738297,9,7.303196057
9,socioeconomic,6.770852012,7.685741739,9,8.651278014
10,microscopic,6.770852012,7.505149978,9,8.526339277
9,phenomenal,6.773054693,7.858537198,9,7.860936621
10,catastrophic,6.77524626,7.421603927,9,8.206825876
9,insecure,6.77815125,7.580924976,9,7.977266212
10,benign,6.809559715,8.338456494,9,8.33243846
10,repetitive,6.833784375,7.663700925,9,8.40654018
7,restrictive,6.84135947,8.523746467,9,8.482873584
10,bony,6.845718018,7.715167358,9,7.86923172
10,feasible,6.849419414,7.802773725,9,8.698970004
9,unconventional,6.85672889,7.810232518,9,8.294466226
9,sociological,6.859738566,8.424881637,9,8.409933123
9,irresistible,6.859738566,7.783903579,9,7.769377326
10,causal,6.870988814,8.804820679,9,8.821513528
6,conversational,6.879669206,7.340444115,9,7.974511693
9,suicidal,6.880241776,7.540329475,9,7.909556029
10,volatile,6.880241776,7.73239376,9,8.460897843
10,ultraviolet,6.887054378,7.622214023,9,8.431363764
8,advisable,6.891537458,7.531478917,9,8.190331698
10,intriguing,6.892651034,7.882524538,9,8.382017043
10,recurrent,6.892651034,7.72427587,9,8.50242712
8,luminous,6.907411361,7.870988814,9,7.846955325
10,questionable,6.907411361,7.73479983,9,8.401400541
8,stressful,6.912753304,7.889861721,9,8.127104798
8,contagious,6.912753304,7.488550717,9,7.721810615
7,unsure,6.916453949,7.959994838,9,8.049218023
11,susceptible,6.91750551,8.716003344,9,8.675778342
9,incompatible,6.918030337,7.649334859,9,8.485721426
7,roundabout,6.92890769,7.413299764,9,7.421603927
9,malicious,6.938019097,7.599883072,9,8.08278537
9,tangible,6.938519725,8.389166084,9,8.378397901
9,akin,6.940018155,7.822821645,9,8.225309282
9,overdue,6.940018155,7.851869601,9,7.875061263
9,evolutionary,6.961421094,7.720159303,9,8.762678564
9,outrageous,6.986323777,7.738780558,9,7.736396502
9,tentative,6.987666265,8.431363764,9,8.399673721
8,shameless,6.989449818,7.281033367,9,7.276461804
10,imperative,6.994317153,7.733999287,9,8.434568904
10,transient,7.008600172,8.742725131,9,8.761927838
10,peripheral,7.008600172,8.686636269,9,8.701567985
6,unseen,7.012837225,7.95230801,9,8.086359831
9,aerobic,7.012837225,8.334453751,9,8.367355921
10,glamorous,7.012837225,8.281033367,9,7.710963119
9,readable,7.017033339,8.457881897,9,8.489958479
10,viable,7.017033339,7.957607287,9,8.686636269
8,honorary,7.025305865,8.222716471,9,8.193124598
9,allergic,7.025305865,7.774516966,9,8.10720997
10,glossy,7.025305865,8.181843588,9,7.727541257
10,usable,7.025305865,8.592176757,9,8.487138375
10,infamous,7.025305865,7.894869657,9,7.884795364
10,antibiotic,7.029383778,7.626340367,9,8.361727836
10,autonomous,7.033423755,8.619093331,9,8.998259338
10,additive,7.037426498,8.561101384,9,8.5289167
10,inaugural,7.037426498,7.934498451,9,8.338456494
10,reactive,7.037426498,7.799340549,9,8.691965103
9,reciprocal,7.041392685,7.434568904,9,8.530199698
10,faulty,7.041392685,7.873320602,9,8.056904851
9,supplementary,7.045322979,8.868056362,9,8.912222057
10,derivative,7.045322979,7.824125834,9,8.931966115
10,communal,7.045322979,7.831869774,9,8.164352856
10,cumulative,7.045322979,8.681241237,9,8.656098202
10,migrant,7.049218023,8.245512668,9,8.243038049
10,complementary,7.049218023,8.758154622,9,8.752048448
7,forthcoming,7.049218023,7.835690571,9,8.553883027
7,takeout,7.049218023,7.825426118,9,7.696356389
6,sporty,7.053078443,7.605305046,9,7.612783857
9,lethal,7.053078443,7.880813592,9,8.396199347
10,fatty,7.053078443,8.130333768,9,8.603144373
10,cerebral,7.053078443,7.899820502,9,8.5289167
9,runaway,7.056904851,7.687528961,9,7.733999287
10,digestive,7.056904851,8.214843848,9,8.212187604
10,focal,7.056904851,9.096910013,9,9.11058971
10,consecutive,7.056904851,8.068185862,9,8.933487288
5,touching,7.064457989,8.369215857,9,8.365487985
10,dietary,7.064457989,8.1430148,9,8.525044807
9,humane,7.068185862,8.176091259,9,8.193124598
9,psychic,7.068185862,7.808210973,9,7.861534411
10,bland,7.068185862,8.10720997,9,8.089905111
10,definitive,7.068185862,8.041392685,9,8.489958479
8,unforgettable,7.071882007,7.781036939,9,7.767155866
8,decimal,7.071882007,8.075546961,9,8.071882007
9,elemental,7.071882007,8.414973348,9,8.383815366
9,rectangular,7.071882007,8.442479769,9,8.428134794
11,infrared,7.071882007,8.068185862,9,8.850646235
10,psychiatric,7.071882007,7.788875116,9,8.499687083
8,misty,7.075546961,7.636487896,9,7.629409599
8,postgraduate,7.075546961,7.604226053,9,8.5289167
11,respiratory,7.075546961,8.017033339,9,8.617000341
7,husky,7.075546961,8.06069784,9,7.521138084
8,introductory,7.079181246,7.926856709,9,8.51054501
11,bluff,7.079181246,7.831869774,9,7.8162413
7,knowledgeable,7.079181246,8.068185862,9,8.342422681
9,adorable,7.08278537,7.857935265,9,7.875639937
10,versatile,7.08278537,8.45331834,9,8.424881637
8,analytical,7.086359831,8.875061263,9,8.864511081
8,unwanted,7.086359831,8.158362492,9,8.26245109
8,incoming,7.086359831,8.117271296,9,8.555094449
10,sensual,7.086359831,7.626340367,9,7.638489257
10,therapeutic,7.086359831,8.130333768,9,8.810904281
10,variant,7.086359831,8.294466226,9,8.674861141
7,botanical,7.086359831,8.298853076,9,8.255272505
10,paramount,7.089905111,7.976349979,9,8.285557309
10,wee,7.089905111,8.136720567,9,8.017033339
8,occupational,7.093421685,8.093421685,9,8.671172843
10,cardinal,7.093421685,8.100370545,9,8.252853031
10,mandatory,7.096910013,8.62838893,9,8.626340367
9,evergreen,7.100370545,8.139879086,9,7.939519253
8,operational,7.10720997,8.824776462,9,8.834420704
10,rotary,7.10720997,8.212187604,9,8.149219113
9,alpine,7.117271296,8.31386722,9,8.257678575
9,recreational,7.117271296,8.432969291,9,8.414973348
11,affiliated,7.120573931,8.392696953,9,8.607455023
11,dire,7.120573931,8.645422269,9,8.503790683
11,pharmaceutical,7.120573931,8.255272505,9,8.699837726
10,ceramic,7.130333768,8.752048448,9,8.382017043
10,maritime,7.136720567,8.271841607,9,8.606381365
9,sustainable,7.139879086,8.444044796,9,8.938019097
9,aquatic,7.149219113,8.46834733,9,8.460897843
7,papal,7.158362492,7.212187604,9,7.392696953
10,stunning,7.161368002,8.260071388,9,8.252853031
7,operating,7.173186268,8.820857989,9,9.123851641
9,addictive,7.193124598,7.86569606,9,7.879669206
9,tutorial,7.201397124,8.990782692,9,8.609594409
9,awesome,7.209515015,9.372912003,9,8.658964843
8,disabled,7.240549248,8.952792443,9,9.096910013
7,longtime,8.645422269,8.671172843,9,8.745074792
7,ironical,5.505149978,6.276461804,10,6.586587305
10,fragmentary,5.826074803,6.709269961,10,7.922206277
7,dutiful,5.862727528,6.688419822,10,6.662757832
10,unprofitable,5.892094603,7.301029996,10,7.285557309
9,thunderous,5.915399835,6.682145076,10,6.677606953
9,desirous,5.920645001,6.972202838,10,7.31386722
10,indistinct,5.924795996,6.716837723,10,7.481442629
9,circumstantial,5.939019776,7.650307523,10,7.639486489
9,defenseless,5.951823035,6.780317312,10,6.802773725
9,agonizing,5.963315511,6.833784375,10,6.888740961
9,immeasurable,5.972665592,6.833784375,10,7.075546961
10,boyish,5.980457892,6.942999593,10,6.992553518
10,inconspicuous,6.017033339,7.311753861,10,7.307496038
10,innermost,6.025305865,6.84509804,10,7.784617293
10,fruitless,6.037426498,7.120573931,10,7.389166084
9,burdensome,6.045322979,6.850033258,10,7.811575006
10,counterclockwise,6.049218023,6.980457892,10,7.615950052
10,apologetic,6.053078443,6.895422546,10,7.800717078
9,forcible,6.056904851,6.857935265,10,7.426511261
9,tyrannical,6.056904851,6.749736316,10,6.976808337
9,lukewarm,6.06069784,7.064457989,10,7.089905111
7,bimonthly,6.071882007,6.966610987,10,7.600972896
10,dissident,6.075546961,6.936010796,10,7.318063335
9,incoherent,6.079181246,7.942008053,10,7.925312091
9,congenial,6.079181246,6.8162413,10,7.176091259
10,injurious,6.08278537,7.772321707,10,7.702430536
10,practicable,6.100370545,7.212187604,10,8.152288344
10,fateful,6.10720997,7.029383778,10,7.164352856
8,horrified,6.133538908,7.209515015,10,7.408239965
10,proverbial,6.136720567,7.033423755,10,7.318063335
8,unsettled,6.149219113,7.037426498,10,7.579783597
9,tasteless,6.149219113,7.846337112,10,7.120573931
10,wry,6.149219113,7.049218023,10,7.017033339
9,debatable,6.158362492,7.791690649,10,7.831869774
9,impotent,6.161368002,7.230448921,10,7.230448921
9,inexplicable,6.161368002,7.158362492,10,7.383815366
10,neurotic,6.167317335,6.854913022,10,7.380211242
10,unthinkable,6.167317335,7.556302501,10,7.562292864
7,deceitful,6.176091259,7.033423755,10,7.037426498
11,sizable,6.195899652,7.252853031,10,8.017033339
10,momentous,6.198657087,7.85672889,10,7.399673721
8,merciless,6.204119983,7.243038049,10,7.096910013
10,observant,6.204119983,7.089905111,10,7.387389826
9,showy,6.214843848,6.92992956,10,6.953276337
10,utilitarian,6.214843848,7.756636108,10,7.781036939
10,superfluous,6.220108088,6.969415912,10,7.737192643
9,inhuman,6.222716471,7.679427897,10,7.673941999
10,devout,6.222716471,7.283301229,10,7.28780173
11,ambivalent,6.243038049,6.907948522,10,7.944975908
9,complacent,6.247973266,6.879669206,10,7.227886705
6,cowardly,6.252853031,7.136720567,10,7.100370545
10,arduous,6.276461804,7.056904851,10,7.5774918
10,secretive,6.276461804,7.387389826,10,7.40654018
11,apprehensive,6.281033367,7.350248018,10,7.36361198
10,unforeseen,6.281033367,7.348304863,10,7.971275849
9,intolerant,6.307496038,7.100370545,10,7.658011397
8,marketable,6.309630167,7.012837225,10,7.740362689
10,strenuous,6.31386722,7.176091259,10,7.557507202
11,stagnant,6.324282455,7.79518459,10,7.834420704
10,oblivious,6.328379603,7.139879086,10,7.809559715
9,contradictory,6.334453751,8.482873584,10,8.477121255
10,hideous,6.334453751,7.243038049,10,7.227886705
10,simplistic,6.348304863,7.555094449,10,8.089905111
10,diminutive,6.350248018,7.127104798,10,7.173186268
11,sporadic,6.352182518,7.170261715,10,8.158362492
10,ferocious,6.354108439,7.340444115,10,7.260071388
11,disparate,6.361727836,8.240549248,10,8.240549248
8,pretentious,6.369215857,7.173186268,10,7.26245109
9,ecstatic,6.374748346,7.307496038,10,7.338456494
9,frivolous,6.389166084,7.123851641,10,7.557507202
9,horrid,6.389166084,7.08278537,10,7.240549248
10,heartless,6.401400541,7.396199347,10,7.170261715
11,heterosexual,6.404833717,7.682145076,10,7.790988475
7,dissatisfied,6.40654018,7.531478917,10,7.997823081
9,amiable,6.423245874,7.184691431,10,7.367355921
10,deterrent,6.432969291,7.290034611,10,7.848804701
9,obligatory,6.445604203,7.369215857,10,8.06069784
11,endemic,6.445604203,7.392696953,10,8.378397901
11,punitive,6.445604203,7.252853031,10,7.878521796
9,negotiable,6.45484486,8.089905111,10,7.709269961
10,homely,6.465382851,7.503790683,10,7.227886705
10,mundane,6.469822016,7.861534411,10,7.849419414
9,hazy,6.471291711,7.401400541,10,7.442479769
9,grotesque,6.492760389,7.257678575,10,7.396199347
10,incomparable,6.492760389,7.475671188,10,7.552668216
10,meticulous,6.495544338,7.463892989,10,7.723455672
11,vernacular,6.501059262,7.891537458,10,7.92788341
10,lousy,6.50242712,7.271841607,10,7.271841607
10,incumbent,6.50242712,7.459392488,10,8.029383778
10,sluggish,6.521138084,7.227886705,10,7.741939078
11,ominous,6.531478917,7.1430148,10,7.547774705
10,zoological,6.531478917,7.250420002,10,8.392696953
10,erratic,6.546542663,7.209515015,10,7.859738566
12,homogeneous,6.550228353,7.580924976,10,8.752048448
11,stringent,6.555094449,7.51851394,10,8.432969291
9,lovable,6.564666064,7.682145076,10,7.257678575
11,conglomerate,6.567026366,7.068185862,10,7.787460475
9,skeptical,6.5774918,7.588831726,10,8
11,ubiquitous,6.579783597,8.440909082,10,8.424881637
11,poised,6.59439255,7.564666064,10,8.152288344
10,ghostly,6.598790507,7.217483944,10,7.198657087
9,hectic,6.599883072,7.481442629,10,7.50242712
11,seminal,6.600972896,7.320146286,10,8.336459734
9,indecent,6.612783857,7.456366033,10,7.727541257
9,cheery,6.64246452,7.204119983,10,7.193124598
10,paternal,6.64246452,7.324282455,10,8.037426498
10,clockwise,6.664641976,7.997386384,10,8.025305865
10,phony,6.675778342,7.29666519,10,7.354108439
10,elusive,6.682145076,7.615950052,10,8.320146286
11,alluring,6.688419822,8.021189299,10,7.396199347
10,symmetrical,6.692846919,7.555094449,10,8.346352974
11,arid,6.693726949,8.509202522,10,8.50242712
10,greasy,6.697229343,7.442479769,10,7.426511261
7,existent,6.712649702,7.633468456,10,8.283301229
9,stirring,6.717670503,8.45484486,10,8.503790683
9,supersonic,6.721810615,7.761927838,10,7.758154622
10,provocative,6.725094521,7.990338855,10,7.991226076
10,eerie,6.7355989,7.374748346,10,7.361727836
9,lucrative,6.746634199,7.492760389,10,7.86569606
10,adept,6.747411808,7.741151599,10,7.752816431
9,treble,6.755874856,7.46686762,10,7.474216264
10,latent,6.756636108,8.475671188,10,8.418301291
10,intermediary,6.759667845,7.225309282,10,8.075546961
10,adherent,6.763427994,6.888740961,10,8.198657087
11,brittle,6.765668555,8.037426498,10,8.068185862
9,fishy,6.767897616,7.214843848,10,7.214843848
10,benevolent,6.774516966,7.720159303,10,7.709269961
10,colossal,6.787460475,7.547774705,10,7.579783597
8,unborn,6.808885867,7.318063335,10,7.540329475
10,pleasurable,6.812244697,7.414973348,10,7.565847819
10,defiant,6.813580989,7.572871602,10,7.507855872
8,unbroken,6.829946696,7.257678575,10,7.626340367
9,snug,6.833784375,7.670245853,10,7.444044796
9,lyrical,6.840733235,7.718501689,10,7.495544338
10,retarded,6.840733235,7.599883072,10,8.117271296
11,coronary,6.843855423,7.561101384,10,8.409933123
10,ornate,6.861534411,7.832508913,10,7.431363764
9,righteous,6.868644438,7.567026366,10,7.727541257
11,contingent,6.878521796,8.44870632,10,8.42975228
9,angelic,6.882524538,7.328379603,10,7.243038049
10,invincible,6.884795364,7.544068044,10,7.409933123
9,bottomless,6.893761762,7.130333768,10,7.130333768
10,secretarial,6.897077003,7.488550717,10,7.711807229
10,dormant,6.906873535,7.893761762,10,7.914871818
11,resilient,6.918030337,7.639486489,10,8.240549248
8,deodorant,6.922725458,7.42975228,10,7.495544338
8,proportional,6.930949031,8.11058971,10,8.81756537
10,visionary,6.938519725,7.866287339,10,7.852479994
9,meek,6.943988875,7.635483747,10,7.720159303
11,opaque,6.949390007,8.173186268,10,8.376576957
8,adaptable,6.954242509,7.702430536,10,8.049218023
9,naive,6.957128198,7.821513528,10,8.36361198
9,retrospective,6.959041392,8.645422269,10,8.635483747
10,inflammatory,6.959041392,7.893206753,10,8.645422269
10,occult,6.966141733,7.609594409,10,7.721810615
11,intestinal,6.967079734,7.693726949,10,8.672097858
10,reliant,6.985426474,8.068185862,10,8.064457989
9,multinational,6.989004616,7.620136055,10,8.240549248
10,empirical,6.992995098,8.903089987,10,8.914871818
8,inaccurate,6.995196292,8.436162647,10,8.45331834
11,sleek,6.996949248,7.835056102,10,7.85672889
10,managerial,7,7.819543936,10,8.639486489
10,floppy,7,7.78604121,10,7.507855872
11,neural,7.004321374,7.896526217,10,8.721810615
11,pristine,7.004321374,8.11058971,10,8.123851641
9,compassionate,7.008600172,7.695481676,10,7.877946952
11,theological,7.008600172,7.654176542,10,8.004321374
10,sloppy,7.008600172,8.10720997,10,7.514547753
12,prerequisite,7.012837225,8.469822016,10,8.534026106
